id,xmin,ymin,xmax,ymax,direction
image_979,865.9594631195068,215.50731086730957,917.017650604248,429.31354427337646,1
image_980,857.1533203125,213.90771293640137,927.7362728118896,447.9858889579773,1
image_982,-227.08474159240723,217.2254695892334,-156.54062747955322,432.10144662857056,0
image_983,794.741792678833,228.18590545654297,883.1900596618652,370.9015908241272,1
image_984,855.9928035736084,221.57290840148926,989.0402412414551,442.36010575294495,0
image_985,-221.13543033599854,224.11226654052734,-117.20439076423645,394.5346417427063,0
image_986,814.9616146087646,226.2771167755127,902.8679466247559,372.64102125167847,0
image_987,872.788667678833,221.71109580993652,947.0353889465332,393.327712059021,0
image_988,-213.1973147392273,223.63825225830078,-152.0591175556183,380.133189201355,1
image_989,834.5204544067383,223.58775520324707,953.5112285614014,412.98526430130005,1
image_993,-230.06664991378784,222.2894229888916,-148.15109610557556,408.0527892112732,1
image_994,850.3379344940186,219.81140518188477,939.1685771942139,413.0384364128113,0
image_995,835.9073066711426,226.89006233215332,926.8881797790527,384.8087658882141,1
image_996,854.6315288543701,218.08592224121094,957.3294925689697,425.47228479385376,1
image_997,-283.06963205337524,223.7509479522705,-153.54686379432678,422.64898443222046,1
image_998,-247.07977294921875,226.10442543029785,-132.0724332332611,402.59864234924316,0
image_999,841.5641498565674,216.03336715698242,904.636402130127,431.3424208164215,1
image_1000,-234.06380653381348,227.4595775604248,-138.2507836818695,379.1891088485718,0
image_1001,-195.74817180633545,225.63796424865723,-87.97619819641113,392.7053179740906,1
image_1003,-205.0696849822998,226.19952583312988,-130.63246250152588,378.0185570716858,0
image_1004,-160.4232108592987,224.98012924194336,-119.25739645957947,355.68025493621826,1
image_1005,795.0722408294678,228.65880393981934,879.3706798553467,365.76491022109985,0
image_1006,858.4817218780518,225.10498428344727,962.7878093719482,406.2089743614197,1
image_1007,-260.42163848876953,223.98360633850098,-133.88513445854187,417.33487033843994,0
image_1008,-259.4011974334717,217.06199073791504,-207.21266269683838,421.47125148773193,0
image_1009,-168.9951753616333,222.4161376953125,-132.17026948928833,375.54263496398926,0
image_1010,868.0267810821533,216.93745040893555,970.1618671417236,439.1048445701599,0
image_1011,-194.8596954345703,226.07275390625,-133.21943163871765,356.3597192764282,0
image_1012,-315.095636844635,215.17268562316895,-245.30972957611084,438.78291511535645,0
image_1013,801.1824417114258,226.0551586151123,863.8383293151855,365.792676448822,1
image_1015,858.63450050354,224.76995849609375,957.698392868042,390.11828804016113,0
image_1016,842.2923374176025,218.87127304077148,892.1532726287842,404.1587510108948,0
image_1018,-328.5745310783386,218.82194900512695,-197.46875524520874,443.74279522895813,0
image_1019,-231.8099570274353,223.78997230529785,-121.60786986351013,399.131139755249,1
image_1020,801.6418933868408,221.11216926574707,875.5063247680664,397.448851108551,1
image_1021,-158.6448311805725,224.83215713500977,-127.18377470970154,354.1100254058838,0
image_1022,877.1588230133057,219.669527053833,990.7247543334961,424.3310549259186,0
image_1023,-206.56352519989014,216.62391090393066,-153.348069190979,421.9953694343567,1
image_1024,-218.93882989883423,224.27162551879883,-130.83263039588928,382.8298034667969,1
image_1025,-322.8818106651306,218.50454711914062,-218.2788348197937,442.68699193000793,1
image_1026,834.0941333770752,224.1699447631836,873.6801910400391,361.5642919540405,0
image_1027,-301.6653871536255,221.2743034362793,-159.85463619232178,452.4098619222641,1
image_1028,-159.2540466785431,224.81167221069336,-130.3909456729889,352.5808515548706,0
image_1029,-202.3005723953247,216.52800941467285,-141.66192054748535,431.66932487487793,1
image_1030,-270.72505474090576,217.8754940032959,-190.58594942092896,424.7671248912811,0
image_1031,-287.9615521430969,217.02376747131348,-214.85363245010376,431.35836386680603,0
image_1033,-262.3094415664673,213.81904983520508,-207.0122480392456,443.3545186519623,1
image_1034,-173.75537753105164,224.07638931274414,-125.78581809997559,362.04386377334595,0
image_1035,830.8235549926758,218.7232723236084,872.0002269744873,403.62496280670166,1
image_1036,-239.066641330719,220.9725513458252,-179.0013062953949,396.77133226394653,0
image_1037,853.1365299224854,221.19502449035645,890.1381397247314,385.31707668304443,1
image_1038,852.6511573791504,225.82856559753418,952.6955795288086,396.62688636779785,0
image_1039,-218.9786982536316,216.71849632263184,-172.52827763557434,418.1875195503235,0
image_1041,-178.27110171318054,222.12703132629395,-141.10410690307617,374.5815315246582,0
image_1042,845.599479675293,215.8064308166504,949.8369884490967,441.26258873939514,0
image_1043,828.6423397064209,223.2928123474121,948.4470462799072,412.1741786003113,1
image_1044,860.269660949707,220.60759925842285,1000.1032161712646,444.2649962902069,1
image_1045,-295.1053476333618,223.276762008667,-168.5131072998047,426.64763593673706,0
image_1046,-236.79847955703735,212.02318572998047,-177.30790972709656,458.92545187473297,0
image_1048,796.2277793884277,227.78321647644043,871.6147613525391,361.7503800392151,0
image_1049,-151.47788286209106,224.16307830810547,-115.64004063606262,361.37050771713257,1
image_1050,831.6627216339111,225.708345413208,932.9028511047363,383.450945854187,0
image_1051,842.416877746582,217.5250186920166,908.5668468475342,418.8755955696106,1
image_1054,-280.0032877922058,223.75518226623535,-152.50120997428894,424.0515830516815,1
image_1056,835.8882522583008,218.22036170959473,912.5582313537598,419.13514041900635,0
image_1057,-292.06801414489746,213.50825691223145,-220.7086157798767,446.5237846374512,0
image_1058,-285.13158559799194,222.57887268066406,-188.3224654197693,412.57916355133057,0
image_1059,834.8347663879395,224.0033473968506,869.8626136779785,362.36829662323,1
image_1060,907.6221942901611,217.91620635986328,1038.753547668457,442.95089983940125,0
image_1061,-213.9467453956604,215.44122123718262,-154.73376274108887,425.01094126701355,1
image_1062,805.2042102813721,229.3364086151123,877.6595592498779,350.5475654602051,0
image_1064,834.8776817321777,225.03915214538574,943.2387542724609,396.44985342025757,0
image_1066,-286.14232778549194,222.2466220855713,-178.17192435264587,419.4140901565552,1
image_1067,-231.52469873428345,221.72027969360352,-174.23623323440552,386.7234625816345,0
image_1068,-277.71705865859985,224.49012184143066,-159.02090907096863,411.77079582214355,0
image_1069,-168.12342524528503,223.65991020202637,-137.30457544326782,363.03141021728516,0
image_1070,835.3870010375977,220.10011100769043,983.3266639709473,460.41358613967896,1
image_1071,-158.9465582370758,222.48031044006348,-115.56999206542969,372.05360317230225,1
image_1072,-190.07253170013428,216.93973922729492,-136.70995116233826,421.6020109653473,1
image_1074,813.7017059326172,222.9309787750244,906.271390914917,405.06396436691284,0
image_1075,-233.94066095352173,211.85761833190918,-169.98854756355286,458.36944603919983,1
image_1076,823.7905883789062,221.78645515441895,866.9838523864746,381.2676420211792,1
image_1078,-183.72045993804932,225.9833469390869,-131.77268028259277,361.3773670196533,1
image_1079,-178.21963548660278,229.17619132995605,-104.46298599243164,352.9289665222168,1
image_1080,-238.5497260093689,223.53960418701172,-154.07395005226135,399.3331923484802,0
image_1081,828.9742469787598,224.81278800964355,884.8288249969482,358.16747093200684,0
image_1082,-307.64158487319946,221.90976524353027,-183.93909215927124,436.250337600708,0
image_1083,863.0676555633545,218.24579620361328,979.0041446685791,434.03835558891296,0
image_1084,811.4600658416748,225.29263877868652,839.4072246551514,348.98802185058594,1
image_1086,-218.6122226715088,223.8399543762207,-117.90489792823792,405.61441802978516,0
image_1087,-216.81113004684448,220.05585098266602,-120.67353844642639,417.367235660553,1
image_1089,815.5681800842285,222.81473541259766,950.509557723999,429.8956050872803,1
image_1090,-277.6268935203552,218.79674339294434,-169.07010555267334,445.9978177547455,0
image_1091,-229.81724739074707,226.57463455200195,-139.48864459991455,381.5739288330078,1
image_1092,-214.48262929916382,222.67168426513672,-145.58818101882935,384.8263039588928,1
image_1093,-159.92739915847778,228.08828735351562,-78.59257578849792,358.6444034576416,1
image_1095,-265.0720739364624,221.43658065795898,-126.8542492389679,434.1045060157776,1
image_1097,-179.61779594421387,223.65879440307617,-110.56758642196655,376.24714756011963,1
image_1098,858.0508518218994,222.09109687805176,1008.4929943084717,452.0304706096649,0
image_1100,863.4109783172607,220.9268035888672,905.4756546020508,384.85484981536865,1
image_1101,813.7826442718506,226.67911911010742,882.9009819030762,353.0680122375488,0
image_1104,-258.42867136001587,222.43722343444824,-155.2279543876648,421.424681186676,1
image_1105,850.581865310669,224.4354763031006,960.9517192840576,399.7806921005249,0
image_1106,866.5159893035889,215.11889839172363,965.1282405853271,450.5366017818451,0
image_1107,862.2961235046387,217.3506965637207,961.7546653747559,433.43721532821655,1
image_1108,-177.8124439716339,228.30572509765625,-98.80937218666077,365.80609464645386,0
image_1109,824.8710250854492,223.86021041870117,862.8607177734375,364.1282048225403,1
image_1110,844.2311668395996,224.63363075256348,934.2484188079834,399.4807424545288,1
image_1111,825.0026035308838,224.35290718078613,877.4442958831787,368.651997089386,0
image_1113,841.11328125,221.75097846984863,896.7859840393066,386.05087900161743,1
image_1116,-245.4301929473877,222.3234691619873,-156.89633131027222,407.89652729034424,0
image_1118,-185.76842308044434,224.24367332458496,-107.58652567863464,388.5887494087219,0
image_1121,-263.45534563064575,217.01758766174316,-201.90832614898682,421.365597486496,0
image_1123,830.7629585266113,228.13990020751953,921.6341400146484,372.02709579467773,0
image_1124,-222.82646656036377,225.8980312347412,-147.54021763801575,380.80790424346924,1
image_1126,-223.64260911941528,218.6687412261963,-161.13700032234192,408.9659204483032,0
image_1129,835.8462810516357,225.3267993927002,872.4958992004395,353.12962436676025,1
image_1131,-227.4280858039856,225.56761169433594,-107.96540379524231,408.84567880630493,1
image_1136,-213.29335927963257,222.86096954345703,-145.34732937812805,382.82954597473145,1
image_1137,-173.42130303382874,229.33197402954102,-102.38811492919922,349.01083850860596,1
image_1138,828.160400390625,226.3781681060791,872.2920513153076,352.8078451156616,1
image_1139,-169.01769518852234,225.87036514282227,-90.84843635559082,366.7025532722473,1
image_1140,-181.21025562286377,229.08904457092285,-101.96935772895813,356.17957496643066,0
image_1142,-252.48412370681763,214.11940002441406,-168.98792266845703,456.27810084819794,1
image_1143,805.5974006652832,224.1088047027588,906.0645389556885,388.6804451942444,1
image_1144,-175.27344346046448,224.46202659606934,-132.46987223625183,361.0194959640503,1
image_1145,-292.19388484954834,221.507905960083,-136.6098403930664,464.4385635256767,0
image_1146,811.366081237793,218.54176902770996,889.929141998291,416.8347134590149,1
image_1147,830.1941585540771,226.5004768371582,922.9298400878906,379.6059241294861,0
image_1148,-219.51078414916992,228.4681453704834,-126.8580150604248,374.16976594924927,0
image_1149,852.7767276763916,221.65727996826172,921.8818473815918,385.0327911376953,0
image_1150,822.6000308990479,221.91791915893555,869.8162651062012,375.2409472465515,0
image_1151,868.9462852478027,214.42298316955566,940.2458381652832,444.6062090396881,1
image_1152,879.6813011169434,216.20548629760742,995.6363296508789,446.7600657939911,1
image_1153,844.2452430725098,223.29856300354004,884.0384101867676,367.1966519355774,0
image_1154,-149.525728225708,224.7975673675537,-117.75240898132324,351.26576805114746,1
image_1155,-206.61440134048462,220.0628318786621,-141.40986800193787,402.37180614471436,0
image_1156,882.4826431274414,213.5963191986084,943.0119037628174,446.8032600879669,0
image_1158,806.1317825317383,227.57739448547363,887.1755218505859,360.4800715446472,0
image_1159,808.3677577972412,224.67245483398438,913.7961673736572,403.1641592979431,0
image_1160,818.6270999908447,223.97236251831055,929.2353057861328,405.48913383483887,1
image_1161,819.807014465332,222.93778800964355,871.8133735656738,378.0054249763489,0
image_1162,831.9277667999268,224.90754508972168,871.1959934234619,355.2339496612549,0
image_1164,-240.94774961471558,225.20938301086426,-140.41025161743164,396.9707098007202,0
image_1165,-204.98333930969238,221.23456382751465,-159.99241590499878,386.30610370635986,0
image_1166,-183.3850336074829,228.50390815734863,-97.38002300262451,362.1829595565796,0
image_1167,-245.1764988899231,225.3578987121582,-140.02504348754883,399.3760504722595,0
image_1168,-172.98433899879456,223.0653896331787,-110.92085480690002,382.1203055381775,1
image_1169,-254.1971755027771,225.1465549468994,-142.92245149612427,403.90971326828003,0
image_1171,882.3891735076904,219.80270767211914,975.7655811309814,409.7420301437378,0
image_1172,821.0699272155762,221.3116111755371,941.8137073516846,440.86372995376587,1
image_1173,834.581823348999,226.04405784606934,903.4811210632324,356.55720138549805,0
image_1174,898.5540962219238,213.35670852661133,959.7507762908936,447.36623072624207,1
image_1177,-189.368999004364,220.18142127990723,-132.9011607170105,393.1954255104065,1
image_1178,-294.7657370567322,221.69561767578125,-167.978618144989,425.90866589546204,0
image_1179,841.5288734436035,225.91571235656738,930.3814029693604,385.96089267730713,1
image_1183,-320.1879072189331,222.43805313110352,-177.2436761856079,440.2497866153717,0
image_1184,-285.5161499977112,220.26951217651367,-190.11995315551758,424.72025060653687,1
image_1185,825.9843349456787,225.35993003845215,888.3245372772217,369.67774534225464,0
image_1186,797.3869228363037,227.13748359680176,880.4033088684082,371.3093008995056,0
image_1187,807.48610496521,223.28068161010742,884.4900512695312,377.92987966537476,1
image_1188,827.303466796875,224.93981742858887,882.92724609375,367.3508539199829,0
image_1189,816.9369220733643,225.0883617401123,844.6941375732422,351.4641227722168,0
image_1191,-249.96949911117554,219.0769805908203,-170.0950312614441,422.30021500587463,1
image_1192,-219.72347259521484,223.82175827026367,-155.93159437179565,379.23211002349854,0
image_1193,-147.9348349571228,228.48247909545898,-88.48044276237488,346.60486125946045,0
image_1194,872.4027729034424,223.22852516174316,995.0788593292236,424.4083847999573,1
image_1195,-216.50507926940918,214.0833225250244,-150.77024102210999,444.63265204429626,1
image_1196,789.5051765441895,228.65545654296875,879.0994548797607,367.48960638046265,0
image_1197,805.2745914459229,224.80512046813965,882.9172897338867,373.2269444465637,1
image_1198,788.6400890350342,226.41473197937012,841.5414047241211,350.2819194793701,1
image_1199,-191.39846563339233,226.17143058776855,-91.94830298423767,382.85897874832153,1
image_1200,-176.3147735595703,224.78472137451172,-108.39605927467346,369.0626611709595,1
image_1201,-198.5578179359436,217.16444396972656,-144.89282369613647,418.29394245147705,1
image_1202,-249.32913780212402,216.52692222595215,-167.92107939720154,432.646035194397,0
image_1203,846.6715049743652,223.72070693969727,888.4392929077148,366.11966276168823,0
image_1204,-140.30494809150696,225.46358489990234,-109.29781794548035,352.18098068237305,1
image_1205,806.4490127563477,225.5139675140381,918.7636184692383,405.00494146347046,0
image_1206,-182.47497081756592,225.77331924438477,-118.98356437683105,359.27535915374756,0
image_1207,825.4268646240234,218.52960968017578,907.3238468170166,426.9188895225525,1
image_1208,-293.85786294937134,224.5068016052246,-174.78242754936218,415.2332844734192,0
image_1209,813.37477684021,224.3025245666504,864.0129947662354,368.3490719795227,1
image_1210,-325.4564952850342,221.2988224029541,-193.30639600753784,444.3601932525635,0
image_1212,-202.63011932373047,220.6451644897461,-162.0802366733551,390.44641876220703,0
image_1213,-210.69178819656372,216.91888236999512,-133.03033590316772,431.3396062850952,1
image_1214,852.7033424377441,223.9051570892334,915.4310703277588,377.476243019104,0
image_1215,826.5295314788818,225.19839668273926,898.9508056640625,368.84559535980225,0
image_1216,825.4842853546143,224.70741653442383,858.1848335266113,354.8427047729492,0
image_1217,-246.47724151611328,224.92634201049805,-147.02764749526978,397.26568126678467,1
image_1219,858.9912128448486,218.03691291809082,914.9982261657715,413.43559646606445,1
image_1221,809.1345691680908,225.53779983520508,915.8280372619629,401.04153060913086,0
image_1223,833.8538932800293,222.50783348083496,879.7348594665527,374.3371071815491,1
image_1224,835.4666519165039,225.76894187927246,894.9721240997314,368.11051988601685,1
image_1225,805.9589195251465,225.27192497253418,903.8071060180664,400.47077083587646,1
image_1226,-316.59316778182983,216.5589656829834,-226.8443512916565,446.28843331336975,1
image_1227,-186.40854835510254,226.63216972351074,-114.37917709350586,365.5072178840637,1
image_1228,-359.078950881958,220.570405960083,-219.71527576446533,442.71461510658264,0
image_1230,-159.94088530540466,226.82477378845215,-103.41943502426147,355.5948820114136,0
image_1232,-167.9627823829651,229.7879638671875,-86.05154156684875,356.5658130645752,0
image_1233,-289.13140296936035,223.4657039642334,-152.5299847126007,438.64649081230164,0
image_1235,-160.76548218727112,227.3189868927002,-92.39206910133362,359.98164558410645,0
image_1236,-198.16383361816406,227.4544563293457,-105.7478928565979,378.73211765289307,1
image_1237,785.7829570770264,226.17769622802734,845.5654048919678,350.79601669311523,1
image_1238,-231.28113269805908,225.3798427581787,-115.66700220108032,405.9368624687195,1
image_1239,-299.04366731643677,221.6822853088379,-201.19719743728638,420.95844531059265,0
image_1241,870.347728729248,221.36602783203125,957.8457641601562,413.2829394340515,1
image_1242,-312.4979281425476,220.88271522521973,-201.9339895248413,435.51800870895386,0
image_1243,889.4265174865723,219.9390640258789,985.4629898071289,433.3190264701843,0
image_1244,851.2196731567383,222.13555717468262,890.690803527832,373.94182109832764,1
image_1246,845.0662136077881,224.73602676391602,938.6390018463135,393.0613579750061,1
image_1248,-156.5993356704712,225.0272216796875,-123.70911240577698,355.36077880859375,0
image_1250,-286.45769119262695,220.9139289855957,-192.35773086547852,421.23092913627625,0
image_1251,817.6494026184082,222.59721183776855,864.2245674133301,372.0662488937378,1
image_1253,827.7867794036865,226.0500946044922,898.7945079803467,373.07894372940063,0
image_1254,820.7763862609863,224.32315254211426,853.8204288482666,358.9328088760376,0
image_1255,-216.40156745910645,223.2101287841797,-140.65082430839539,392.2851266860962,1
image_1256,911.700267791748,214.3012180328369,979.630537033081,441.31550335884094,1
image_1257,872.4877452850342,223.1371726989746,989.0855598449707,423.5865273475647,1
image_1258,873.5697269439697,220.87427520751953,981.1402988433838,428.3222641944885,0
image_1260,-197.39884614944458,224.14081954956055,-115.99674224853516,392.2242512702942,1
image_1261,-191.96346759796143,228.02992248535156,-104.7271192073822,364.9055519104004,0
image_1262,885.5872249603271,214.86346626281738,936.5678215026855,436.1338975429535,1
image_1263,801.5468788146973,225.5553379058838,861.0831642150879,360.59939765930176,1
image_1264,870.2150344848633,224.3654670715332,994.73708152771,415.1889958381653,0
image_1265,807.8234195709229,227.07079315185547,858.14208984375,348.8950242996216,0
image_1266,809.7164154052734,224.28667449951172,873.4515380859375,376.53272771835327,0
image_1269,-310.27617931365967,219.63762664794922,-160.5324411392212,457.8385832309723,0
image_1271,844.8521518707275,225.1495018005371,950.6298065185547,392.3349800109863,0
image_1272,-145.57209849357605,225.75180435180664,-102.3331081867218,351.09044456481934,1
image_1273,816.5845012664795,225.75990104675293,924.2301750183105,395.3770627975464,0
image_1274,-170.92052936553955,228.78217124938965,-92.01249361038208,354.38004875183105,0
image_1275,852.976541519165,219.0202751159668,1004.8442459106445,460.2760657072067,0
image_1276,-183.40492486953735,224.11072158813477,-150.94938039779663,359.8066940307617,0
image_1278,-191.98108434677124,223.52332496643066,-140.17104148864746,374.29495000839233,1
image_1280,-300.2560043334961,214.80836296081543,-209.98731136322021,447.92446994781494,1
image_1281,-182.7771806716919,225.74762725830078,-116.52016997337341,370.9642686843872,0
image_1282,-270.5928111076355,218.5005702972412,-198.7004041671753,420.1074161529541,1
image_1284,862.8608894348145,224.0560188293457,960.3475570678711,408.47099924087524,0
image_1285,-192.9613995552063,221.08364486694336,-130.3987991809845,397.32117795944214,1
image_1288,-181.6967225074768,229.30253410339355,-115.8300268650055,349.4928922653198,0
image_1289,904.6930503845215,215.36131286621094,965.5307865142822,432.9913749694824,1
image_1290,-186.1631155014038,225.93662643432617,-134.584321975708,357.66132736206055,0
image_1291,839.5777702331543,218.21329498291016,981.0833072662354,449.1021385192871,1
image_1292,-168.17691922187805,225.19593620300293,-110.00063180923462,362.89716386795044,0
image_1293,860.6983852386475,221.03652381896973,968.6858367919922,413.12275791168213,0
image_1294,837.7724075317383,226.29256629943848,927.9041576385498,382.737313747406,1
image_1295,851.6335487365723,223.31507110595703,885.197639465332,366.3698306083679,0
image_1297,-216.60972833633423,226.9955768585205,-112.00462818145752,387.92696619033813,1
image_1299,-248.5579490661621,217.07074546813965,-153.64444255828857,442.7899136543274,0
image_1300,-285.84490299224854,221.68048286437988,-155.25550603866577,430.7082965373993,0
image_1301,815.3218460083008,226.49629974365234,854.4932556152344,346.2625970840454,1
image_1302,826.9210052490234,219.74331283569336,950.0693321228027,450.71963572502136,0
image_1303,-279.01790857315063,216.60085105895996,-195.50782442092896,440.55117750167847,1
image_1304,828.3256244659424,222.82034301757812,887.5205612182617,383.10426139831543,1
image_1306,799.4231700897217,225.19190216064453,897.528247833252,394.1116180419922,0
image_1310,842.1994686126709,226.12373733520508,918.9392280578613,375.96595907211304,0
image_1311,-240.8487868309021,220.13252639770508,-135.4457938671112,433.3436920642853,0
image_1312,807.5265312194824,225.9503879547119,908.7705230712891,389.658814907074,0
image_1313,869.5296764373779,219.66489219665527,916.6009426116943,397.69189500808716,0
image_1314,-274.0982437133789,221.0311164855957,-190.22052526474,412.24860095977783,0
image_1315,-287.4646782875061,222.43690872192383,-147.21167922019958,438.0331304073334,0
image_1316,-317.5661873817444,222.5769557952881,-175.78309535980225,444.57467341423035,0
image_1317,831.3695240020752,222.1509494781494,907.9830265045166,399.05316972732544,0
image_1318,-248.65139722824097,219.05918502807617,-205.5688977241516,402.39236974716187,0
image_1319,785.3780937194824,225.25690460205078,880.7056903839111,384.630567073822,1
image_1320,810.2786064147949,226.31127738952637,913.2371520996094,387.1118893623352,1
image_1321,-248.78591537475586,221.02219009399414,-159.53787803649902,402.8704824447632,0
image_1322,-172.02433347702026,222.16139221191406,-95.23271083831787,390.71876668930054,1
image_1324,825.9284591674805,221.29567527770996,892.7721977233887,397.7627124786377,1
image_1325,-194.8423147201538,221.7653980255127,-138.40101957321167,389.53212881088257,1
image_1326,846.6652393341064,223.7374153137207,964.711103439331,409.71038722991943,0
image_1327,-197.2762370109558,219.5783176422119,-137.2873020172119,398.0497159957886,0
image_1328,864.4981956481934,222.5784149169922,939.090986251831,385.251437664032,0
image_1330,807.8925132751465,225.85028076171875,888.9151382446289,381.3152422904968,0
image_1332,-315.5829620361328,222.98199081420898,-180.15891551971436,430.1944818496704,0
image_1333,826.6407680511475,220.19558334350586,867.4334335327148,392.48435401916504,1
image_1334,-227.38532066345215,218.83925819396973,-154.59621906280518,412.0890917778015,1
image_1336,-168.46904397010803,224.54519653320312,-138.8955545425415,355.1894178390503,0
image_1338,827.5094604492188,223.43011283874512,884.4735717773438,377.6734676361084,1
image_1340,-179.27241325378418,226.43149757385254,-107.36466407775879,371.71193981170654,0
image_1341,885.7230949401855,216.65189170837402,948.8871002197266,422.77935767173767,0
image_1342,-162.26259469985962,222.84480476379395,-127.53373861312866,369.1058340072632,0
image_1343,-272.8749203681946,220.53035163879395,-154.38642740249634,444.71991324424744,1
image_1344,-155.08564710617065,226.9007625579834,-99.18551445007324,348.80576038360596,1
image_1346,-204.88195180892944,225.69240951538086,-98.97096991539001,399.4832172393799,1
image_1347,-223.52742433547974,220.07439041137695,-168.3892321586609,401.15794563293457,0
image_1348,-267.0562434196472,222.93521308898926,-170.67463517189026,406.23098278045654,1
image_1349,855.4968738555908,219.07400512695312,995.7325458526611,451.9950761795044,1
image_1351,823.7564277648926,226.43438720703125,911.0078716278076,381.4632716178894,1
image_1354,-218.50677967071533,227.4101676940918,-135.8881115913391,373.545361995697,1
image_1355,807.8786087036133,223.65699195861816,846.535120010376,362.1799840927124,1
image_1356,-198.16417694091797,223.3232250213623,-152.96132683753967,371.4110674858093,0
image_1358,860.7126331329346,223.5664119720459,992.2540855407715,428.59362506866455,0
image_1360,-317.7667737007141,222.59984397888184,-177.13758945465088,438.1066586971283,0
image_1362,-141.81945204734802,225.94958686828613,-103.17088007926941,349.3810405731201,0
image_1363,827.8851413726807,223.36476707458496,868.4389400482178,369.11398792266846,0
image_1364,-237.36451148986816,215.18029594421387,-156.3809609413147,443.03762459754944,1
image_1366,865.0307750701904,214.59453010559082,916.2198543548584,436.3416292667389,0
image_1367,822.1604919433594,223.69993591308594,874.4699192047119,372.4942936897278,0
image_1368,-194.9605679512024,226.53211975097656,-99.76853013038635,386.62645959854126,1
image_1369,782.3390865325928,225.52589797973633,880.1782608032227,383.0825819969177,1
image_1370,-244.096941947937,227.21229934692383,-143.3696722984314,382.1357407569885,0
image_1371,822.0474529266357,227.12203407287598,895.0145244598389,366.91210174560547,1
image_1372,814.993371963501,225.10950469970703,847.7499675750732,352.38279724121094,0
image_1373,824.7639083862305,225.6204833984375,907.9336738586426,372.8149428367615,0
image_1374,-255.94722032546997,215.72369003295898,-139.18530821800232,448.1637444496155,1
image_1375,802.2665691375732,225.3048553466797,835.0277137756348,352.2743215560913,1
image_1377,-198.58839511871338,226.89801597595215,-118.52789998054504,370.43919229507446,0
image_1378,839.5954513549805,213.9020767211914,913.4343910217285,453.5470720529556,1
image_1379,838.8723278045654,222.02294731140137,873.5125637054443,376.2236728668213,0
image_1380,-282.2197151184082,221.55531311035156,-189.2833399772644,412.1453466415405,1
image_1381,848.4448528289795,221.4632740020752,917.0674324035645,398.99632120132446,0
image_1382,-184.43628787994385,224.26089668273926,-124.87300872802734,374.6983542442322,1
image_1383,856.6633987426758,221.69899368286133,907.3639297485352,383.94340658187866,0
image_1384,799.6430683135986,226.50396728515625,847.0694160461426,347.3923578262329,1
image_1385,-270.16878604888916,222.87962341308594,-139.1345179080963,440.2210190296173,1
image_1386,832.091703414917,219.87048530578613,894.3509674072266,404.19495010375977,1
image_1387,792.1984577178955,219.84067344665527,901.0122871398926,422.45651268959045,1
image_1388,-182.70952463150024,227.2838249206543,-85.43203175067902,377.760507106781,1
image_1389,817.2926044464111,221.70508766174316,859.7705554962158,381.55468130111694,1
image_1390,-245.83992719650269,214.76653480529785,-174.37373399734497,446.71074891090393,1
image_1391,-167.06717133522034,227.9510726928711,-85.10244190692902,362.31125497817993,1
image_1392,-302.27768182754517,220.4349365234375,-190.71830034255981,436.44847774505615,0
image_1394,-258.7115263938904,221.07205772399902,-123.48604917526245,447.3336651325226,1
image_1395,852.141752243042,220.84972763061523,1009.3144798278809,461.0487403869629,0
image_1397,836.1926078796387,220.09782218933105,877.8432369232178,391.6408386230469,0
image_1398,815.3493118286133,226.14184761047363,911.0365390777588,379.8649969100952,1
image_1399,-322.4147415161133,223.44290161132812,-196.24995946884155,434.0813567638397,1
image_1404,856.8150615692139,224.92267990112305,979.1075706481934,412.58312606811523,0
image_1405,874.2434120178223,221.13391304016113,958.2810974121094,411.96277046203613,0
image_1407,-180.7423710823059,228.09257888793945,-100.23638248443604,362.51168394088745,1
image_1408,795.7091045379639,227.58323097229004,857.3168277740479,354.5887746810913,1
image_1410,-187.87912845611572,221.52055168151855,-146.29718542099,381.78258323669434,0
image_1411,-250.34550189971924,223.5872688293457,-124.31853175163269,421.6387429237366,1
image_1412,-282.6341485977173,221.69281387329102,-142.2451400756836,450.05411171913147,0
image_1415,854.3669986724854,221.55070686340332,944.597282409668,409.4150366783142,0
image_1416,-173.18885207176208,222.60007286071777,-130.03493070602417,373.96392250061035,0
image_1420,-270.9757876396179,218.8236083984375,-150.4894459247589,447.9610946178436,1
image_1421,-265.04143238067627,225.53719902038574,-143.53448867797852,413.3513035774231,0
image_1422,841.6989040374756,225.59396171569824,949.9235916137695,397.4790563583374,0
image_1423,-160.68343877792358,226.11798667907715,-124.06400084495544,346.4690341949463,0
image_1424,808.7224102020264,224.83782196044922,891.7392253875732,376.8991746902466,1
image_1425,-219.72267866134644,226.81003952026367,-121.6948914527893,380.75870180130005,1
image_1426,803.6535930633545,227.03016662597656,867.646894454956,352.759822845459,1
image_1427,795.2297401428223,229.0990867614746,868.8408851623535,353.2960786819458,0
image_1428,-232.1092700958252,227.38404655456543,-137.89503693580627,376.0400595664978,0
image_1429,-294.04958724975586,222.6859893798828,-154.27438616752625,441.0289146900177,0
image_1430,-259.35341119766235,225.39512062072754,-156.0115671157837,396.95782804489136,1
image_1432,-210.68517923355103,220.78950309753418,-172.36907243728638,385.12492322921753,0
image_1433,835.5153179168701,224.50053596496582,907.9876613616943,382.0706596374512,1
image_1434,799.8094940185547,221.86230087280273,920.9129905700684,421.215815782547,1
