id,xmin,ymin,xmax,ymax,direction,split,image_path
image_1137,-173.42130303382874,229.33197402954104,-102.38811492919922,349.010838508606,1,train,data\train_data\image_1137.png
image_1138,828.160400390625,226.3781681060791,872.2920513153076,352.8078451156616,1,val,data\train_data\image_1138.png
image_1139,-169.01769518852234,225.8703651428223,-90.84843635559082,366.7025532722473,1,train,data\train_data\image_1139.png
image_1140,-181.21025562286377,229.08904457092285,-101.96935772895812,356.17957496643066,0,train,data\train_data\image_1140.png
image_1142,-252.48412370681763,214.1194000244141,-168.98792266845703,456.27810084819794,1,train,data\train_data\image_1142.png
image_1143,805.5974006652832,224.1088047027588,906.0645389556884,388.6804451942444,1,train,data\train_data\image_1143.png
image_1144,-175.27344346046448,224.4620265960693,-132.46987223625183,361.0194959640503,1,train,data\train_data\image_1144.png
image_1145,-292.19388484954834,221.507905960083,-136.6098403930664,464.4385635256767,0,train,data\train_data\image_1145.png
image_1146,811.366081237793,218.54176902771,889.929141998291,416.8347134590149,1,train,data\train_data\image_1146.png
image_1147,830.1941585540771,226.5004768371582,922.9298400878906,379.6059241294861,0,train,data\train_data\image_1147.png
image_1148,-219.51078414916992,228.4681453704834,-126.8580150604248,374.16976594924927,0,train,data\train_data\image_1148.png
image_1149,852.7767276763916,221.6572799682617,921.8818473815918,385.0327911376953,0,train,data\train_data\image_1149.png
image_1150,822.6000308990479,221.91791915893555,869.8162651062012,375.2409472465515,0,val,data\train_data\image_1150.png
image_1151,868.9462852478027,214.4229831695557,940.2458381652832,444.6062090396881,1,train,data\train_data\image_1151.png
image_1152,879.6813011169434,216.20548629760745,995.6363296508788,446.7600657939911,1,train,data\train_data\image_1152.png
image_1153,844.2452430725098,223.29856300354004,884.0384101867676,367.1966519355774,0,train,data\train_data\image_1153.png
image_1154,-149.525728225708,224.7975673675537,-117.75240898132324,351.26576805114746,1,train,data\train_data\image_1154.png
image_1155,-206.61440134048465,220.0628318786621,-141.40986800193787,402.3718061447144,0,train,data\train_data\image_1155.png
image_1156,882.4826431274414,213.5963191986084,943.0119037628174,446.8032600879669,0,train,data\train_data\image_1156.png
image_1158,806.1317825317383,227.57739448547363,887.1755218505859,360.4800715446472,0,train,data\train_data\image_1158.png
image_1159,808.3677577972412,224.6724548339844,913.7961673736572,403.1641592979431,0,train,data\train_data\image_1159.png
image_1160,818.6270999908447,223.97236251831052,929.2353057861328,405.48913383483887,1,val,data\train_data\image_1160.png
image_1161,819.807014465332,222.93778800964355,871.8133735656738,378.0054249763489,0,train,data\train_data\image_1161.png
image_1162,831.9277667999268,224.90754508972168,871.1959934234619,355.2339496612549,0,train,data\train_data\image_1162.png
image_1164,-240.9477496147156,225.20938301086423,-140.41025161743164,396.9707098007202,0,train,data\train_data\image_1164.png
image_1165,-204.9833393096924,221.23456382751465,-159.99241590499878,386.3061037063599,0,train,data\train_data\image_1165.png
image_1166,-183.3850336074829,228.50390815734863,-97.38002300262453,362.1829595565796,0,train,data\train_data\image_1166.png
image_1167,-245.1764988899231,225.3578987121582,-140.02504348754883,399.3760504722595,0,train,data\train_data\image_1167.png
image_1168,-172.98433899879456,223.0653896331787,-110.92085480690002,382.1203055381775,1,train,data\train_data\image_1168.png
image_1169,-254.1971755027771,225.1465549468994,-142.92245149612427,403.90971326828,0,train,data\train_data\image_1169.png
image_1171,882.3891735076904,219.80270767211917,975.7655811309814,409.7420301437378,0,train,data\train_data\image_1171.png
image_1172,821.0699272155762,221.3116111755371,941.8137073516846,440.8637299537658,1,train,data\train_data\image_1172.png
image_1173,834.581823348999,226.0440578460693,903.4811210632324,356.55720138549805,0,train,data\train_data\image_1173.png
image_1174,898.5540962219238,213.35670852661133,959.7507762908936,447.36623072624207,1,val,data\train_data\image_1174.png
image_1177,-189.368999004364,220.18142127990723,-132.9011607170105,393.1954255104065,1,train,data\train_data\image_1177.png
image_1178,-294.7657370567322,221.69561767578125,-167.978618144989,425.9086658954621,0,train,data\train_data\image_1178.png
image_1179,841.5288734436035,225.91571235656735,930.3814029693604,385.96089267730713,1,train,data\train_data\image_1179.png
image_1183,-320.1879072189331,222.43805313110352,-177.2436761856079,440.2497866153717,0,train,data\train_data\image_1183.png
image_1184,-285.5161499977112,220.26951217651367,-190.1199531555176,424.72025060653687,1,val,data\train_data\image_1184.png
image_1185,825.9843349456787,225.35993003845212,888.3245372772217,369.6777453422546,0,train,data\train_data\image_1185.png
image_1186,797.3869228363037,227.13748359680176,880.4033088684082,371.3093008995056,0,train,data\train_data\image_1186.png
image_1187,807.48610496521,223.28068161010745,884.4900512695312,377.9298796653748,1,train,data\train_data\image_1187.png
image_1188,827.303466796875,224.93981742858887,882.92724609375,367.3508539199829,0,val,data\train_data\image_1188.png
image_1189,816.9369220733643,225.0883617401123,844.6941375732422,351.4641227722168,0,val,data\train_data\image_1189.png
image_1191,-249.96949911117557,219.0769805908203,-170.0950312614441,422.3002150058746,1,train,data\train_data\image_1191.png
image_1192,-219.72347259521484,223.82175827026367,-155.93159437179563,379.23211002349854,0,train,data\train_data\image_1192.png
image_1193,-147.9348349571228,228.48247909545896,-88.48044276237488,346.60486125946045,0,train,data\train_data\image_1193.png
image_1194,872.4027729034424,223.2285251617432,995.0788593292236,424.4083847999573,1,train,data\train_data\image_1194.png
image_1195,-216.5050792694092,214.0833225250244,-150.77024102211,444.63265204429626,1,train,data\train_data\image_1195.png
image_1196,789.5051765441895,228.65545654296875,879.0994548797607,367.48960638046265,0,val,data\train_data\image_1196.png
image_1197,805.2745914459229,224.80512046813965,882.9172897338867,373.2269444465637,1,train,data\train_data\image_1197.png
image_1198,788.6400890350342,226.4147319793701,841.5414047241211,350.2819194793701,1,train,data\train_data\image_1198.png
image_1199,-191.39846563339236,226.17143058776853,-91.94830298423769,382.85897874832153,1,train,data\train_data\image_1199.png
image_1200,-176.3147735595703,224.7847213745117,-108.39605927467346,369.0626611709595,1,train,data\train_data\image_1200.png
image_1201,-198.5578179359436,217.16444396972656,-144.89282369613647,418.29394245147705,1,train,data\train_data\image_1201.png
image_1202,-249.329137802124,216.52692222595212,-167.92107939720154,432.646035194397,0,val,data\train_data\image_1202.png
image_1203,846.6715049743652,223.7207069396973,888.4392929077148,366.1196627616882,0,val,data\train_data\image_1203.png
image_1204,-140.30494809150696,225.46358489990237,-109.29781794548036,352.18098068237305,1,val,data\train_data\image_1204.png
image_1205,806.4490127563477,225.5139675140381,918.7636184692384,405.00494146347046,0,val,data\train_data\image_1205.png
image_1206,-182.47497081756592,225.7733192443848,-118.98356437683104,359.2753591537476,0,train,data\train_data\image_1206.png
image_1207,825.4268646240234,218.52960968017575,907.3238468170166,426.9188895225525,1,train,data\train_data\image_1207.png
image_1208,-293.85786294937134,224.5068016052246,-174.78242754936218,415.2332844734192,0,train,data\train_data\image_1208.png
image_1209,813.37477684021,224.3025245666504,864.0129947662354,368.3490719795227,1,val,data\train_data\image_1209.png
image_1210,-325.4564952850342,221.2988224029541,-193.30639600753784,444.3601932525635,0,train,data\train_data\image_1210.png
image_1212,-202.63011932373047,220.6451644897461,-162.0802366733551,390.44641876220703,0,train,data\train_data\image_1212.png
image_1213,-210.6917881965637,216.91888236999512,-133.03033590316772,431.3396062850952,1,train,data\train_data\image_1213.png
image_1214,852.7033424377441,223.9051570892334,915.4310703277588,377.476243019104,0,val,data\train_data\image_1214.png
image_1215,826.5295314788818,225.1983966827393,898.9508056640625,368.8455953598023,0,train,data\train_data\image_1215.png
image_1216,825.4842853546143,224.70741653442383,858.1848335266113,354.8427047729492,0,train,data\train_data\image_1216.png
image_1217,-246.47724151611328,224.92634201049805,-147.02764749526978,397.2656812667847,1,train,data\train_data\image_1217.png
image_1219,858.9912128448486,218.0369129180908,914.9982261657716,413.43559646606445,1,train,data\train_data\image_1219.png
image_1221,809.1345691680908,225.53779983520508,915.8280372619628,401.04153060913086,0,train,data\train_data\image_1221.png
image_1223,833.8538932800293,222.50783348083496,879.7348594665527,374.3371071815491,1,val,data\train_data\image_1223.png
image_1224,835.4666519165039,225.7689418792725,894.9721240997314,368.1105198860169,1,train,data\train_data\image_1224.png
image_1225,805.9589195251465,225.27192497253415,903.8071060180664,400.47077083587646,1,val,data\train_data\image_1225.png
image_1226,-316.59316778182983,216.5589656829834,-226.8443512916565,446.28843331336975,1,train,data\train_data\image_1226.png
image_1227,-186.4085483551025,226.63216972351077,-114.37917709350586,365.5072178840637,1,train,data\train_data\image_1227.png
image_1228,-359.078950881958,220.570405960083,-219.71527576446533,442.7146151065826,0,train,data\train_data\image_1228.png
image_1230,-159.94088530540466,226.82477378845212,-103.41943502426147,355.5948820114136,0,val,data\train_data\image_1230.png
image_1232,-167.9627823829651,229.7879638671875,-86.05154156684875,356.5658130645752,0,train,data\train_data\image_1232.png
image_1233,-289.13140296936035,223.4657039642334,-152.5299847126007,438.6464908123016,0,train,data\train_data\image_1233.png
image_1235,-160.76548218727112,227.3189868927002,-92.39206910133362,359.98164558410645,0,val,data\train_data\image_1235.png
image_1236,-198.1638336181641,227.4544563293457,-105.7478928565979,378.73211765289307,1,val,data\train_data\image_1236.png
image_1237,785.7829570770264,226.17769622802732,845.5654048919678,350.79601669311523,1,train,data\train_data\image_1237.png
image_1238,-231.28113269805908,225.3798427581787,-115.66700220108032,405.9368624687195,1,train,data\train_data\image_1238.png
image_1239,-299.0436673164368,221.6822853088379,-201.1971974372864,420.9584453105927,0,val,data\train_data\image_1239.png
image_1241,870.347728729248,221.36602783203125,957.8457641601562,413.2829394340515,1,train,data\train_data\image_1241.png
image_1242,-312.4979281425476,220.88271522521973,-201.9339895248413,435.51800870895386,0,val,data\train_data\image_1242.png
image_1243,889.4265174865723,219.9390640258789,985.4629898071288,433.3190264701843,0,train,data\train_data\image_1243.png
image_1244,851.2196731567383,222.13555717468265,890.690803527832,373.9418210983277,1,train,data\train_data\image_1244.png
image_1246,845.0662136077881,224.736026763916,938.6390018463136,393.0613579750061,1,train,data\train_data\image_1246.png
image_1248,-156.5993356704712,225.0272216796875,-123.70911240577698,355.3607788085937,0,train,data\train_data\image_1248.png
image_1250,-286.4576911926269,220.9139289855957,-192.3577308654785,421.23092913627625,0,train,data\train_data\image_1250.png
image_1251,817.6494026184082,222.59721183776853,864.2245674133301,372.0662488937378,1,train,data\train_data\image_1251.png
image_1253,827.7867794036865,226.0500946044922,898.7945079803467,373.07894372940063,0,train,data\train_data\image_1253.png
image_1254,820.7763862609863,224.32315254211423,853.8204288482666,358.9328088760376,0,train,data\train_data\image_1254.png
image_1255,-216.40156745910645,223.2101287841797,-140.6508243083954,392.2851266860962,1,train,data\train_data\image_1255.png
image_1256,911.700267791748,214.3012180328369,979.630537033081,441.31550335884094,1,train,data\train_data\image_1256.png
image_1257,872.4877452850342,223.1371726989746,989.0855598449708,423.5865273475647,1,train,data\train_data\image_1257.png
image_1258,873.5697269439697,220.87427520751956,981.1402988433838,428.3222641944885,0,train,data\train_data\image_1258.png
image_1260,-197.39884614944455,224.14081954956052,-115.99674224853516,392.2242512702942,1,train,data\train_data\image_1260.png
image_1261,-191.96346759796145,228.0299224853516,-104.7271192073822,364.9055519104004,0,train,data\train_data\image_1261.png
image_1262,885.5872249603271,214.86346626281735,936.5678215026855,436.1338975429535,1,train,data\train_data\image_1262.png
image_1263,801.5468788146973,225.5553379058838,861.0831642150879,360.59939765930176,1,train,data\train_data\image_1263.png
image_1264,870.2150344848633,224.3654670715332,994.73708152771,415.1889958381653,0,val,data\train_data\image_1264.png
image_1265,807.8234195709229,227.07079315185547,858.14208984375,348.8950242996216,0,train,data\train_data\image_1265.png
image_1266,809.7164154052734,224.2866744995117,873.4515380859375,376.53272771835327,0,train,data\train_data\image_1266.png
image_1269,-310.27617931365967,219.6376266479492,-160.5324411392212,457.8385832309723,0,train,data\train_data\image_1269.png
image_1271,844.8521518707275,225.1495018005371,950.6298065185548,392.3349800109863,0,train,data\train_data\image_1271.png
image_1272,-145.57209849357605,225.75180435180664,-102.3331081867218,351.09044456481934,1,val,data\train_data\image_1272.png
image_1273,816.5845012664795,225.75990104675293,924.2301750183104,395.3770627975464,0,val,data\train_data\image_1273.png
image_1274,-170.92052936553955,228.78217124938965,-92.01249361038208,354.38004875183105,0,train,data\train_data\image_1274.png
image_1275,852.976541519165,219.0202751159668,1004.8442459106444,460.2760657072067,0,val,data\train_data\image_1275.png
image_1276,-183.40492486953733,224.1107215881348,-150.94938039779663,359.8066940307617,0,val,data\train_data\image_1276.png
image_1278,-191.98108434677124,223.52332496643064,-140.17104148864746,374.29495000839233,1,train,data\train_data\image_1278.png
image_1280,-300.2560043334961,214.80836296081543,-209.9873113632202,447.9244699478149,1,train,data\train_data\image_1280.png
image_1281,-182.7771806716919,225.7476272583008,-116.5201699733734,370.9642686843872,0,train,data\train_data\image_1281.png
image_1282,-270.5928111076355,218.5005702972412,-198.7004041671753,420.1074161529541,1,train,data\train_data\image_1282.png
image_1284,862.8608894348145,224.0560188293457,960.3475570678712,408.4709992408752,0,train,data\train_data\image_1284.png
image_1285,-192.9613995552063,221.08364486694336,-130.3987991809845,397.3211779594421,1,train,data\train_data\image_1285.png
image_1288,-181.6967225074768,229.30253410339355,-115.8300268650055,349.4928922653198,0,train,data\train_data\image_1288.png
image_1289,904.6930503845216,215.3613128662109,965.5307865142822,432.9913749694824,1,train,data\train_data\image_1289.png
image_1290,-186.1631155014038,225.93662643432617,-134.584321975708,357.66132736206055,0,train,data\train_data\image_1290.png
image_1291,839.5777702331543,218.21329498291016,981.0833072662354,449.1021385192871,1,train,data\train_data\image_1291.png
image_1292,-168.17691922187805,225.19593620300293,-110.00063180923462,362.8971638679504,0,train,data\train_data\image_1292.png
image_1293,860.6983852386475,221.03652381896973,968.6858367919922,413.1227579116821,0,val,data\train_data\image_1293.png
image_1294,837.7724075317383,226.29256629943848,927.9041576385498,382.737313747406,1,train,data\train_data\image_1294.png
image_1295,851.6335487365723,223.31507110595703,885.197639465332,366.3698306083679,0,train,data\train_data\image_1295.png
image_1297,-216.60972833633423,226.9955768585205,-112.00462818145752,387.9269661903381,1,train,data\train_data\image_1297.png
image_1299,-248.5579490661621,217.07074546813965,-153.64444255828855,442.7899136543274,0,train,data\train_data\image_1299.png
image_1300,-285.84490299224854,221.68048286437988,-155.25550603866577,430.7082965373993,0,train,data\train_data\image_1300.png
image_1301,815.3218460083008,226.49629974365237,854.4932556152344,346.2625970840454,1,val,data\train_data\image_1301.png
image_1302,826.9210052490234,219.74331283569336,950.0693321228028,450.71963572502136,0,val,data\train_data\image_1302.png
image_1303,-279.01790857315063,216.60085105896,-195.50782442092896,440.55117750167847,1,train,data\train_data\image_1303.png
image_1304,828.3256244659424,222.82034301757807,887.5205612182617,383.1042613983154,1,val,data\train_data\image_1304.png
image_1306,799.4231700897217,225.19190216064453,897.528247833252,394.1116180419922,0,train,data\train_data\image_1306.png
image_1310,842.1994686126709,226.12373733520508,918.9392280578612,375.965959072113,0,val,data\train_data\image_1310.png
image_1311,-240.8487868309021,220.13252639770508,-135.4457938671112,433.3436920642853,0,train,data\train_data\image_1311.png
image_1312,807.5265312194824,225.9503879547119,908.7705230712892,389.658814907074,0,train,data\train_data\image_1312.png
image_1313,869.5296764373779,219.66489219665527,916.6009426116944,397.6918950080872,0,train,data\train_data\image_1313.png
image_1314,-274.0982437133789,221.0311164855957,-190.22052526474,412.2486009597778,0,val,data\train_data\image_1314.png
image_1315,-287.4646782875061,222.43690872192383,-147.21167922019958,438.0331304073334,0,train,data\train_data\image_1315.png
image_1316,-317.5661873817444,222.5769557952881,-175.78309535980225,444.5746734142304,0,val,data\train_data\image_1316.png
image_1317,831.3695240020752,222.1509494781494,907.9830265045166,399.05316972732544,0,train,data\train_data\image_1317.png
image_1318,-248.65139722824097,219.05918502807617,-205.5688977241516,402.39236974716187,0,train,data\train_data\image_1318.png
image_1319,785.3780937194824,225.2569046020508,880.7056903839111,384.630567073822,1,train,data\train_data\image_1319.png
image_1320,810.2786064147949,226.3112773895264,913.2371520996094,387.1118893623352,1,train,data\train_data\image_1320.png
image_1321,-248.78591537475583,221.0221900939941,-159.53787803649902,402.8704824447632,0,train,data\train_data\image_1321.png
image_1322,-172.02433347702026,222.1613922119141,-95.23271083831789,390.7187666893005,1,train,data\train_data\image_1322.png
image_1324,825.9284591674805,221.29567527771,892.7721977233887,397.7627124786377,1,val,data\train_data\image_1324.png
image_1325,-194.8423147201538,221.7653980255127,-138.40101957321167,389.53212881088257,1,train,data\train_data\image_1325.png
image_1326,846.6652393341064,223.7374153137207,964.711103439331,409.7103872299194,0,train,data\train_data\image_1326.png
image_1327,-197.2762370109558,219.5783176422119,-137.2873020172119,398.0497159957886,0,train,data\train_data\image_1327.png
image_1328,864.4981956481934,222.5784149169922,939.090986251831,385.251437664032,0,train,data\train_data\image_1328.png
image_1330,807.8925132751465,225.85028076171875,888.9151382446289,381.3152422904968,0,train,data\train_data\image_1330.png
image_1332,-315.5829620361328,222.98199081420896,-180.1589155197144,430.1944818496704,0,train,data\train_data\image_1332.png
image_1333,826.6407680511475,220.19558334350583,867.4334335327148,392.484354019165,1,train,data\train_data\image_1333.png
image_1334,-227.38532066345212,218.83925819396973,-154.59621906280518,412.0890917778015,1,train,data\train_data\image_1334.png
image_1336,-168.46904397010803,224.54519653320312,-138.8955545425415,355.1894178390503,0,train,data\train_data\image_1336.png
image_1338,827.5094604492188,223.43011283874512,884.4735717773438,377.6734676361084,1,train,data\train_data\image_1338.png
image_1340,-179.27241325378418,226.4314975738525,-107.3646640777588,371.71193981170654,0,val,data\train_data\image_1340.png
image_1341,885.7230949401855,216.651891708374,948.8871002197266,422.77935767173767,0,train,data\train_data\image_1341.png
image_1342,-162.26259469985962,222.84480476379397,-127.53373861312866,369.1058340072632,0,train,data\train_data\image_1342.png
image_1343,-272.8749203681946,220.53035163879397,-154.38642740249634,444.7199132442474,1,train,data\train_data\image_1343.png
image_1344,-155.08564710617063,226.9007625579834,-99.18551445007324,348.805760383606,1,train,data\train_data\image_1344.png
image_1346,-204.88195180892944,225.6924095153809,-98.97096991539,399.4832172393799,1,train,data\train_data\image_1346.png
image_1347,-223.5274243354797,220.07439041137692,-168.3892321586609,401.15794563293457,0,train,data\train_data\image_1347.png
image_1348,-267.0562434196472,222.9352130889893,-170.67463517189026,406.2309827804565,1,train,data\train_data\image_1348.png
image_1349,855.4968738555908,219.07400512695312,995.7325458526612,451.9950761795044,1,train,data\train_data\image_1349.png
image_1351,823.7564277648926,226.43438720703125,911.0078716278076,381.4632716178894,1,train,data\train_data\image_1351.png
image_1354,-218.50677967071533,227.4101676940918,-135.8881115913391,373.545361995697,1,val,data\train_data\image_1354.png
image_1355,807.8786087036133,223.65699195861816,846.535120010376,362.1799840927124,1,train,data\train_data\image_1355.png
image_1356,-198.164176940918,223.3232250213623,-152.96132683753967,371.4110674858093,0,val,data\train_data\image_1356.png
image_1358,860.7126331329346,223.5664119720459,992.2540855407716,428.59362506866455,0,train,data\train_data\image_1358.png
image_1360,-317.7667737007141,222.59984397888184,-177.13758945465088,438.1066586971283,0,train,data\train_data\image_1360.png
image_1362,-141.81945204734802,225.94958686828613,-103.1708800792694,349.3810405731201,0,train,data\train_data\image_1362.png
image_1363,827.8851413726807,223.36476707458496,868.4389400482178,369.11398792266846,0,train,data\train_data\image_1363.png
image_1364,-237.36451148986816,215.18029594421387,-156.3809609413147,443.03762459754944,1,train,data\train_data\image_1364.png
image_1366,865.0307750701904,214.5945301055908,916.2198543548584,436.3416292667389,0,train,data\train_data\image_1366.png
image_1367,822.1604919433594,223.69993591308597,874.4699192047119,372.4942936897278,0,train,data\train_data\image_1367.png
image_1368,-194.9605679512024,226.53211975097656,-99.76853013038637,386.62645959854126,1,train,data\train_data\image_1368.png
image_1369,782.3390865325928,225.52589797973636,880.1782608032227,383.0825819969177,1,train,data\train_data\image_1369.png
image_1370,-244.096941947937,227.21229934692383,-143.3696722984314,382.1357407569885,0,train,data\train_data\image_1370.png
image_1371,822.0474529266357,227.122034072876,895.0145244598389,366.9121017456055,1,train,data\train_data\image_1371.png
image_1372,814.993371963501,225.10950469970703,847.7499675750732,352.38279724121094,0,train,data\train_data\image_1372.png
image_1373,824.7639083862305,225.6204833984375,907.9336738586426,372.8149428367615,0,train,data\train_data\image_1373.png
image_1374,-255.94722032547,215.72369003295896,-139.18530821800232,448.1637444496155,1,train,data\train_data\image_1374.png
image_1375,802.2665691375732,225.3048553466797,835.0277137756348,352.2743215560913,1,train,data\train_data\image_1375.png
image_1377,-198.58839511871335,226.89801597595212,-118.52789998054504,370.43919229507446,0,train,data\train_data\image_1377.png
image_1378,839.5954513549805,213.9020767211914,913.4343910217284,453.5470720529556,1,train,data\train_data\image_1378.png
image_1379,838.8723278045654,222.02294731140137,873.5125637054443,376.2236728668213,0,train,data\train_data\image_1379.png
image_1380,-282.2197151184082,221.5553131103516,-189.2833399772644,412.1453466415405,1,train,data\train_data\image_1380.png
image_1381,848.4448528289795,221.4632740020752,917.0674324035645,398.99632120132446,0,train,data\train_data\image_1381.png
image_1382,-184.43628787994385,224.2608966827393,-124.87300872802734,374.6983542442322,1,train,data\train_data\image_1382.png
image_1383,856.6633987426758,221.69899368286133,907.3639297485352,383.94340658187866,0,train,data\train_data\image_1383.png
image_1384,799.6430683135986,226.50396728515625,847.0694160461426,347.3923578262329,1,train,data\train_data\image_1384.png
image_1385,-270.1687860488892,222.87962341308597,-139.1345179080963,440.2210190296173,1,train,data\train_data\image_1385.png
image_1386,832.091703414917,219.87048530578613,894.3509674072266,404.19495010375977,1,train,data\train_data\image_1386.png
image_1387,792.1984577178955,219.84067344665527,901.0122871398926,422.45651268959045,1,train,data\train_data\image_1387.png
image_1388,-182.70952463150024,227.2838249206543,-85.43203175067902,377.760507106781,1,train,data\train_data\image_1388.png
image_1389,817.2926044464111,221.7050876617432,859.7705554962158,381.55468130111694,1,train,data\train_data\image_1389.png
image_1390,-245.83992719650269,214.76653480529785,-174.37373399734497,446.71074891090393,1,train,data\train_data\image_1390.png
image_1391,-167.06717133522034,227.9510726928711,-85.10244190692902,362.31125497817993,1,val,data\train_data\image_1391.png
image_1392,-302.2776818275452,220.4349365234375,-190.7183003425598,436.44847774505615,0,train,data\train_data\image_1392.png
image_1394,-258.7115263938904,221.07205772399905,-123.48604917526244,447.3336651325226,1,val,data\train_data\image_1394.png
image_1395,852.141752243042,220.84972763061523,1009.3144798278807,461.0487403869629,0,train,data\train_data\image_1395.png
image_1397,836.1926078796387,220.09782218933103,877.8432369232178,391.6408386230469,0,val,data\train_data\image_1397.png
image_1398,815.3493118286133,226.14184761047363,911.0365390777588,379.8649969100952,1,train,data\train_data\image_1398.png
image_1399,-322.4147415161133,223.44290161132807,-196.24995946884155,434.0813567638397,1,val,data\train_data\image_1399.png
image_1404,856.8150615692139,224.92267990112305,979.1075706481934,412.5831260681152,0,train,data\train_data\image_1404.png
image_1405,874.2434120178223,221.13391304016116,958.2810974121094,411.9627704620361,0,train,data\train_data\image_1405.png
image_1407,-180.7423710823059,228.09257888793945,-100.23638248443604,362.51168394088745,1,train,data\train_data\image_1407.png
image_1408,795.7091045379639,227.58323097229004,857.3168277740479,354.5887746810913,1,val,data\train_data\image_1408.png
image_1410,-187.87912845611567,221.52055168151853,-146.29718542099,381.7825832366944,0,train,data\train_data\image_1410.png
image_1411,-250.34550189971924,223.5872688293457,-124.31853175163268,421.6387429237366,1,train,data\train_data\image_1411.png
image_1412,-282.6341485977173,221.69281387329104,-142.2451400756836,450.0541117191314,0,train,data\train_data\image_1412.png
image_1415,854.3669986724854,221.5507068634033,944.597282409668,409.4150366783142,0,train,data\train_data\image_1415.png
image_1416,-173.18885207176208,222.60007286071777,-130.03493070602417,373.9639225006104,0,val,data\train_data\image_1416.png
image_1420,-270.9757876396179,218.8236083984375,-150.4894459247589,447.9610946178436,1,train,data\train_data\image_1420.png
image_1421,-265.04143238067627,225.5371990203857,-143.53448867797852,413.3513035774231,0,train,data\train_data\image_1421.png
image_1422,841.6989040374756,225.59396171569824,949.9235916137696,397.4790563583374,0,train,data\train_data\image_1422.png
image_1423,-160.68343877792358,226.11798667907715,-124.06400084495544,346.4690341949463,0,train,data\train_data\image_1423.png
image_1424,808.7224102020264,224.8378219604492,891.7392253875732,376.8991746902466,1,val,data\train_data\image_1424.png
image_1425,-219.72267866134644,226.81003952026367,-121.6948914527893,380.7587018013001,1,train,data\train_data\image_1425.png
image_1426,803.6535930633545,227.03016662597656,867.646894454956,352.759822845459,1,val,data\train_data\image_1426.png
image_1427,795.2297401428223,229.0990867614746,868.8408851623535,353.2960786819458,0,train,data\train_data\image_1427.png
image_1428,-232.1092700958252,227.38404655456543,-137.89503693580627,376.0400595664978,0,train,data\train_data\image_1428.png
image_1429,-294.04958724975586,222.6859893798828,-154.27438616752625,441.0289146900177,0,train,data\train_data\image_1429.png
image_1430,-259.35341119766235,225.39512062072757,-156.0115671157837,396.95782804489136,1,train,data\train_data\image_1430.png
image_1432,-210.68517923355105,220.78950309753415,-172.36907243728638,385.12492322921753,0,val,data\train_data\image_1432.png
image_1433,835.5153179168701,224.50053596496585,907.9876613616944,382.0706596374512,1,train,data\train_data\image_1433.png
image_1434,799.8094940185547,221.86230087280276,920.9129905700684,421.215815782547,1,val,data\train_data\image_1434.png
image_1435,803.673505783081,228.5184135437012,868.8189125061035,355.7350149154663,0,train,data\train_data\image_1435.png
image_1436,-208.3726000785828,222.4560203552246,-93.07684779167175,413.83463048934937,1,train,data\train_data\image_1436.png
image_1437,-305.2866053581238,223.73366737365723,-169.87335205078125,435.95929288864136,1,val,data\train_data\image_1437.png
image_1439,803.1244468688965,227.2826232910156,904.5071411132812,384.6743550300598,1,train,data\train_data\image_1439.png
image_1440,-162.52243638038635,221.240686416626,-125.55463314056396,382.3493733406067,1,train,data\train_data\image_1440.png
image_1441,-208.7549114227295,216.2727203369141,-154.21557068824768,429.6843864917755,0,val,data\train_data\image_1441.png
image_1442,881.3204097747803,213.7791957855225,946.7726612091064,443.9343764781952,1,train,data\train_data\image_1442.png
image_1443,813.407392501831,225.2396240234375,908.3280658721924,392.4622311592102,1,train,data\train_data\image_1443.png
image_1444,-222.37368822097775,226.93895721435547,-131.88772559165955,379.18282890319824,0,val,data\train_data\image_1444.png
image_1446,868.5288906097412,216.19432830810547,919.3779945373536,423.49647307395935,0,train,data\train_data\image_1446.png
image_1449,-244.171679019928,225.73008918762207,-136.62110567092896,397.0572199821472,1,train,data\train_data\image_1449.png
image_1450,834.9460029602051,223.8622989654541,946.395435333252,411.71114349365234,1,train,data\train_data\image_1450.png
image_1451,-239.87668991088867,217.65010261535645,-196.49288177490237,410.9802522659302,0,train,data\train_data\image_1451.png
image_1452,-215.24568557739255,224.4119300842285,-123.14202904701231,381.2242403030396,0,train,data\train_data\image_1452.png
image_1455,-243.50936651229856,220.9454860687256,-107.6994252204895,435.9357395172119,1,val,data\train_data\image_1455.png
image_1456,-222.8031635284424,216.7778911590576,-171.4484202861786,419.97867727279663,1,val,data\train_data\image_1456.png
image_1457,-282.6956248283386,221.76843070983887,-178.5537314414978,425.4929521083832,1,train,data\train_data\image_1457.png
image_1458,-262.5897002220154,216.1422863006592,-194.72820281982425,430.0629320144653,0,val,data\train_data\image_1458.png
image_1460,813.3233642578125,223.68677520751956,874.6938514709473,371.9808688163757,1,train,data\train_data\image_1460.png
image_1461,-192.73105144500727,221.56229400634768,-146.5048849582672,384.6297159194946,0,val,data\train_data\image_1461.png
image_1462,803.4984111785889,224.27371406555176,869.1352844238281,371.4405288696289,1,train,data\train_data\image_1462.png
image_1463,-294.5195531845093,220.98196411132807,-161.83852672576904,444.988005399704,1,train,data\train_data\image_1463.png
image_1464,837.4865055084229,225.2912082672119,880.1396369934082,353.7664451599121,0,val,data\train_data\image_1464.png
